Address,Area,Frontage,Access Road,House direction,Balcony direction,Bedrooms,Bathrooms,Legal status,Furniture state,Price,Day,Province,District,Detail,Price_per_m2,Area_Group,Price_Segment,Latitude,Longitude
"Quảng Ninh, Hạ Long, Căn hộ chung cư tại Green Bay Towers",90.0,6.0,10.0,Đông - Nam,Không xác định,3.0,2.0,Đã có sổ,Đầy đủ,3.29,5,Quảng Ninh,Hạ Long,Căn hộ chung cư tại Green Bay Towers,0.04,70-90 m²,<4 tỷ,21.0069,107.2925
"Hồ Chí Minh, Quận 7, Căn hộ chung cư tại Sky Garden II",91.0,6.0,10.0,Bắc,Không xác định,3.0,2.0,Đã có sổ,Không xác định,6.3,14,Hồ Chí Minh,Quận 7,Căn hộ chung cư tại Sky Garden II,0.07,>90 m²,6-8 tỷ,10.7769,106.7009
"Hồ Chí Minh, Quận 7, Căn hộ chung cư tại Căn hộ Luxcity",85.0,6.0,10.0,Nam,Đông,3.0,2.0,Đã có sổ,Không xác định,5.1,14,Hồ Chí Minh,Quận 7,Căn hộ chung cư tại Căn hộ Luxcity,0.06,70-90 m²,4-6 tỷ,10.7769,106.7009
"Bình Dương, Thuận An, Căn hộ chung cư tại Monrei Saigon",52.0,6.0,10.0,Không xác định,Không xác định,2.0,1.0,Hợp đồng mua bán,Đầy đủ,2.2,14,Bình Dương,Thuận An,Căn hộ chung cư tại Monrei Saigon,0.04,50-70 m²,<4 tỷ,11.1604,106.6508
"Hà Nội, Bắc Từ Liêm, Căn hộ chung cư tại Sunshine City",104.1,6.0,10.0,Đông - Nam,Đông - Nam,3.0,2.0,Đã có sổ,Đầy đủ,12.99,8,Hà Nội,Bắc Từ Liêm,Căn hộ chung cư tại Sunshine City,0.12,>90 m²,>10 tỷ,21.0285,105.8542
"Hà Nội, Thanh Trì, Căn hộ chung cư tại Greenera Southmark",82.67,6.0,10.0,Bắc,Nam,2.0,2.0,Hợp đồng mua bán,Cơ bản,7.76,11,Hà Nội,Thanh Trì,Căn hộ chung cư tại Greenera Southmark,0.09,70-90 m²,6-8 tỷ,21.0285,105.8542
"Hồ Chí Minh, Thủ Đức, Căn hộ chung cư tại Flora Novia",58.0,6.0,10.0,Không xác định,Không xác định,2.0,2.0,Đã có sổ,Không xác định,3.66,17,Hồ Chí Minh,Thủ Đức,Căn hộ chung cư tại Flora Novia,0.06,50-70 m²,<4 tỷ,10.7769,106.7009
"Cần Thơ, Cái Răng, Căn hộ chung cư tại Nam Long II Central Lake",57.0,6.0,10.0,Đông - Bắc,Không xác định,3.0,2.0,Không xác định,Không xác định,1.1,17,Cần Thơ,Cái Răng,Căn hộ chung cư tại Nam Long II Central Lake,0.02,50-70 m²,<4 tỷ,10.0452,105.7469
"Quảng Ninh, Vân Đồn, Căn hộ chung cư tại Vân Bay Tower",29.0,6.0,10.0,Tây - Nam,Đông - Bắc,1.0,1.0,Hợp đồng mua bán,Đầy đủ,1.6,10,Quảng Ninh,Vân Đồn,Căn hộ chung cư tại Vân Bay Tower,0.06,<30 m²,<4 tỷ,21.0069,107.2925
"Hồ Chí Minh, Bình Tân, Căn hộ chung cư tại Chung cư Lý Chiêu Hoàng",60.0,6.0,10.0,Đông,Tây,2.0,1.0,Đã có sổ,Không xác định,1.85,17,Hồ Chí Minh,Bình Tân,Căn hộ chung cư tại Chung cư Lý Chiêu Hoàng,0.03,50-70 m²,<4 tỷ,10.7769,106.7009
"Hải Phòng, Ngô Quyền, Căn hộ chung cư tại Chung cư Lakeside Garden",66.8,6.0,10.0,Đông - Bắc,Tây - Nam,2.0,2.0,Đã có sổ,Cơ bản,2.97,16,Hải Phòng,Ngô Quyền,Căn hộ chung cư tại Chung cư Lakeside Garden,0.04,50-70 m²,<4 tỷ,20.8449,106.6881
"Hà Nội, Hà Đông, Căn hộ chung cư tại Xuân Mai Complex",70.1,6.0,10.0,Tây - Nam,Đông - Bắc,3.0,2.0,Đã có sổ,Không xác định,4.3,16,Hà Nội,Hà Đông,Căn hộ chung cư tại Xuân Mai Complex,0.06,70-90 m²,4-6 tỷ,21.0285,105.8542
"Hà Nội, Cầu Giấy, Căn hộ chung cư tại Hanoi Signature",178.0,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Đã có sổ,Không xác định,33.0,13,Hà Nội,Cầu Giấy,Căn hộ chung cư tại Hanoi Signature,0.19,>90 m²,>10 tỷ,21.0285,105.8542
"Hà Nội, Thanh Xuân, Căn hộ chung cư tại Hanoi Seasons Garden",81.4,6.0,10.0,Đông - Bắc,Không xác định,2.0,2.0,Hợp đồng mua bán,Cơ bản,13.6,2,Hà Nội,Thanh Xuân,Căn hộ chung cư tại Hanoi Seasons Garden,0.17,70-90 m²,>10 tỷ,21.0285,105.8542
"Hà Nội, Thanh Xuân, Căn hộ chung cư tại Hanoi Seasons Garden",84.9,6.0,10.0,Không xác định,Đông - Bắc,2.0,2.0,Hợp đồng mua bán,Cơ bản,14.32,2,Hà Nội,Thanh Xuân,Căn hộ chung cư tại Hanoi Seasons Garden,0.17,70-90 m²,>10 tỷ,21.0285,105.8542
"Hà Nội, Nam Từ Liêm, Căn hộ chung cư tại Vinhomes Gardenia",80.0,6.0,10.0,Đông - Bắc,Tây - Nam,2.0,2.0,Đã có sổ,Đầy đủ,7.2,10,Hà Nội,Nam Từ Liêm,Căn hộ chung cư tại Vinhomes Gardenia,0.09,70-90 m²,6-8 tỷ,21.0285,105.8542
"Bình Dương, Thuận An, Căn hộ chung cư tại Monrei Saigon",88.0,6.0,10.0,Tây - Bắc,Đông - Bắc,3.0,2.0,Hợp đồng mua bán,Cơ bản,3.95,15,Bình Dương,Thuận An,Căn hộ chung cư tại Monrei Saigon,0.04,70-90 m²,<4 tỷ,11.1604,106.6508
"Khánh Hòa, Nha Trang, Căn hộ chung cư tại Khu đô thị VCN Phước Long 2",67.0,6.0,10.0,Không xác định,Không xác định,2.0,1.0,Đã có sổ,Đầy đủ,2.8,16,Khánh Hòa,Nha Trang,Căn hộ chung cư tại Khu đô thị VCN Phước Long 2,0.04,50-70 m²,<4 tỷ,12.2388,109.1967
"Thừa Thiên Huế, Huế, Căn hộ chung cư tại Hue Heritage",82.0,6.0,10.0,Tây,Đông,3.0,2.0,Đã có sổ,Đầy đủ,6.15,13,Thừa Thiên Huế,Huế,Căn hộ chung cư tại Hue Heritage,0.08,70-90 m²,6-8 tỷ,16.4637,107.5909
"Hà Nội, Hoài Đức, Căn hộ chung cư tại Moonlight 2 - An Lạc Green Symphony",75.0,6.0,10.0,Không xác định,Không xác định,2.0,2.0,Không xác định,Đầy đủ,0.07,16,Hà Nội,Hoài Đức,Căn hộ chung cư tại Moonlight 2 - An Lạc Green Symphony,0.0,70-90 m²,<4 tỷ,21.0285,105.8542
"Long An, Đức Hòa, Căn hộ chung cư tại The Win City",61.1,6.0,10.0,Đông,Tây,2.0,2.0,Hợp đồng mua bán,Cơ bản,2.05,12,Long An,Đức Hòa,Căn hộ chung cư tại The Win City,0.03,50-70 m²,<4 tỷ,10.536,106.4099
"Quảng Ninh, Hạ Long, Căn hộ chung cư tại Sun Festo Town",30.0,6.0,10.0,Tây - Bắc,Đông - Nam,1.0,1.0,Hợp đồng mua bán,Đầy đủ,2.1,16,Quảng Ninh,Hạ Long,Căn hộ chung cư tại Sun Festo Town,0.07,<30 m²,<4 tỷ,21.0069,107.2925
"Thái Nguyên, Phổ Yên, Căn hộ chung cư tại Khu đô thị Yên Bình Thái Nguyên",62.0,6.0,10.0,Bắc,Nam,2.0,2.0,Hợp đồng mua bán,Cơ bản,1.57,13,Thái Nguyên,Phổ Yên,Căn hộ chung cư tại Khu đô thị Yên Bình Thái Nguyên,0.03,50-70 m²,<4 tỷ,21.5928,105.8442
"Hà Nội, Thanh Trì, Căn hộ chung cư tại Greenera Southmark",46.87,6.0,10.0,Tây,Đông,1.0,1.0,Hợp đồng mua bán,Cơ bản,5.55,12,Hà Nội,Thanh Trì,Căn hộ chung cư tại Greenera Southmark,0.12,30-50 m²,4-6 tỷ,21.0285,105.8542
"Bắc Giang, Bắc Giang, Căn hộ chung cư tại Gold Park",69.7,6.0,10.0,Tây - Nam,Đông - Bắc,2.0,2.0,Hợp đồng mua bán,Cơ bản,3.82,2,Bắc Giang,Bắc Giang,Căn hộ chung cư tại Gold Park,0.05,50-70 m²,<4 tỷ,21.2731,106.1946
"Đồng Nai, Nhơn Trạch, Căn hộ chung cư tại Căn hộ Terra Flora",89.0,6.0,10.0,Bắc,Nam,3.0,2.0,Đã có sổ,Đầy đủ,2.5,2,Đồng Nai,Nhơn Trạch,Căn hộ chung cư tại Căn hộ Terra Flora,0.03,70-90 m²,<4 tỷ,10.9454,106.8248
"Hà Nội, Hoàng Mai, Căn hộ chung cư tại Rivea Residences",102.0,6.0,10.0,Tây - Bắc,Đông - Nam,3.0,2.0,Đã có sổ,Đầy đủ,10.15,18,Hà Nội,Hoàng Mai,Căn hộ chung cư tại Rivea Residences,0.1,>90 m²,>10 tỷ,21.0285,105.8542
"Hồ Chí Minh, Nhà Bè, Căn hộ chung cư tại Essensia Sky",115.0,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Hợp đồng mua bán,Cơ bản,9.2,18,Hồ Chí Minh,Nhà Bè,Căn hộ chung cư tại Essensia Sky,0.08,>90 m²,8-10 tỷ,10.7769,106.7009
"Hồ Chí Minh, Nhà Bè, Căn hộ chung cư tại Essensia Sky",81.0,6.0,10.0,Đông - Nam,Tây - Bắc,2.0,2.0,Hợp đồng mua bán,Cơ bản,6.2,18,Hồ Chí Minh,Nhà Bè,Căn hộ chung cư tại Essensia Sky,0.08,70-90 m²,6-8 tỷ,10.7769,106.7009
"Hà Nội, Hà Đông, Căn hộ chung cư tại Tháp đôi Kepler Land",98.0,6.0,10.0,Tây - Nam,Không xác định,3.0,2.0,Hợp đồng mua bán,Đầy đủ,10.0,18,Hà Nội,Hà Đông,Căn hộ chung cư tại Tháp đôi Kepler Land,0.1,>90 m²,8-10 tỷ,21.0285,105.8542
"Hà Nội, Hoàng Mai, Căn hộ chung cư tại Rose Town 79 Ngọc Hồi",104.0,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Hợp đồng mua bán,Không xác định,0.08,17,Hà Nội,Hoàng Mai,Căn hộ chung cư tại Rose Town 79 Ngọc Hồi,0.0,>90 m²,<4 tỷ,21.0285,105.8542
"Long An, Đức Hòa, Căn hộ chung cư tại The Win City",50.0,6.0,10.0,Đông - Nam,Tây - Nam,2.0,1.0,Đã có sổ,Đầy đủ,1.96,19,Long An,Đức Hòa,Căn hộ chung cư tại The Win City,0.04,30-50 m²,<4 tỷ,10.536,106.4099
"Hà Nội, Nam Từ Liêm, Căn hộ chung cư tại Iconia Lakeside",126.0,6.0,10.0,Không xác định,Đông - Nam,4.0,2.0,Đã có sổ,Cơ bản,14.75,19,Hà Nội,Nam Từ Liêm,Căn hộ chung cư tại Iconia Lakeside,0.12,>90 m²,>10 tỷ,21.0285,105.8542
"Hà Nội, Nam Từ Liêm, Căn hộ chung cư tại Iconia Lakeside",78.0,6.0,10.0,Không xác định,Đông - Nam,2.0,2.0,Đã có sổ,Cơ bản,8.12,19,Hà Nội,Nam Từ Liêm,Căn hộ chung cư tại Iconia Lakeside,0.1,70-90 m²,8-10 tỷ,21.0285,105.8542
"Hà Nội, Hoài Đức, Căn hộ chung cư tại The Flame Vine",73.0,6.0,10.0,Đông - Nam,Đông - Nam,2.0,2.0,Hợp đồng mua bán,Cơ bản,5.6,19,Hà Nội,Hoài Đức,Căn hộ chung cư tại The Flame Vine,0.08,70-90 m²,4-6 tỷ,21.0285,105.8542
"Hà Nội, Tây Hồ, Căn hộ chung cư tại Tây Hồ Riverview",74.0,6.0,10.0,Không xác định,Không xác định,2.0,2.0,Đã có sổ,Đầy đủ,6.0,18,Hà Nội,Tây Hồ,Căn hộ chung cư tại Tây Hồ Riverview,0.08,70-90 m²,4-6 tỷ,21.0285,105.8542
"Hà Nội, Tây Hồ, Căn hộ chung cư tại Khu đô thị Nam Thăng Long - Ciputra",150.5,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Đã có sổ,Không xác định,16.5,18,Hà Nội,Tây Hồ,Căn hộ chung cư tại Khu đô thị Nam Thăng Long - Ciputra,0.11,>90 m²,>10 tỷ,21.0285,105.8542
"Hà Nội, Tây Hồ, Căn hộ chung cư tại Sunshine Riverside",76.0,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Đã có sổ,Đầy đủ,6.5,18,Hà Nội,Tây Hồ,Căn hộ chung cư tại Sunshine Riverside,0.09,70-90 m²,6-8 tỷ,21.0285,105.8542
"Hà Nội, Tây Hồ, Căn hộ chung cư tại Tây Hồ Riverview",76.0,6.0,10.0,Không xác định,Không xác định,2.0,2.0,Đã có sổ,Đầy đủ,6.2,18,Hà Nội,Tây Hồ,Căn hộ chung cư tại Tây Hồ Riverview,0.08,70-90 m²,6-8 tỷ,21.0285,105.8542
"Hà Nội, Long Biên, Căn hộ chung cư tại đường Ngọc Thụy",74.0,6.0,10.0,Bắc,Nam,2.0,2.0,Không xác định,Không xác định,4.85,15,Hà Nội,Long Biên,Căn hộ chung cư tại đường Ngọc Thụy,0.07,70-90 m²,4-6 tỷ,21.0285,105.8542
"Quảng Ninh, Hạ Long, Căn hộ chung cư tại Sun Centro Town",31.0,6.0,10.0,Tây - Bắc,Tây - Bắc,1.0,1.0,Hợp đồng mua bán,Đầy đủ,1.8,18,Quảng Ninh,Hạ Long,Căn hộ chung cư tại Sun Centro Town,0.06,30-50 m²,<4 tỷ,21.0069,107.2925
"Hà Nội, Hoàng Mai, Căn hộ chung cư tại Rivea Residences",61.26,6.0,10.0,Không xác định,Nam,2.0,2.0,Đã có sổ,Đầy đủ,7.3,12,Hà Nội,Hoàng Mai,Căn hộ chung cư tại Rivea Residences,0.12,50-70 m²,6-8 tỷ,21.0285,105.8542
"Hồ Chí Minh, Quận 9, Căn hộ chung cư tại Ehome 2",64.0,6.0,10.0,Đông,Tây,2.0,2.0,Đã có sổ,Cơ bản,3.3,18,Hồ Chí Minh,Quận 9,Căn hộ chung cư tại Ehome 2,0.05,50-70 m²,<4 tỷ,10.7769,106.7009
"Hồ Chí Minh, Quận 2, Căn hộ chung cư tại D'Edge Thảo Điền",420.0,6.0,10.0,Không xác định,Không xác định,5.0,3.0,Đã có sổ,Đầy đủ,80.0,18,Hồ Chí Minh,Quận 2,Căn hộ chung cư tại D'Edge Thảo Điền,0.19,>90 m²,>10 tỷ,10.7769,106.7009
"Hồ Chí Minh, Quận 2, Căn hộ chung cư tại Paris Hoàng Kim",65.0,6.0,10.0,Đông - Bắc,Nam,2.0,2.0,Không xác định,Đầy đủ,8.0,18,Hồ Chí Minh,Quận 2,Căn hộ chung cư tại Paris Hoàng Kim,0.12,50-70 m²,6-8 tỷ,10.7769,106.7009
"Hà Nội, Nam Từ Liêm, Căn hộ chung cư tại Vinhomes Skylake",44.0,6.0,10.0,Không xác định,Không xác định,1.0,1.0,Đã có sổ,Đầy đủ,6.5,1,Hà Nội,Nam Từ Liêm,Căn hộ chung cư tại Vinhomes Skylake,0.15,30-50 m²,6-8 tỷ,21.0285,105.8542
"Đà Nẵng, Ngũ Hành Sơn, Căn hộ chung cư tại FourS Tower",98.0,6.0,10.0,Đông - Bắc,Tây - Nam,2.0,1.0,Đã có sổ,Đầy đủ,2.7,18,Đà Nẵng,Ngũ Hành Sơn,Căn hộ chung cư tại FourS Tower,0.03,>90 m²,<4 tỷ,16.0544,108.2022
"Bình Dương, Thuận An, Căn hộ chung cư tại Iris Tower",45.0,6.0,10.0,Nam,Bắc,1.0,1.0,Đã có sổ,Đầy đủ,1.25,9,Bình Dương,Thuận An,Căn hộ chung cư tại Iris Tower,0.03,30-50 m²,<4 tỷ,11.1604,106.6508
"Bình Dương, Thuận An, Căn hộ chung cư tại Iris Tower",59.0,6.0,10.0,Không xác định,Không xác định,2.0,2.0,Đã có sổ,Đầy đủ,1.55,9,Bình Dương,Thuận An,Căn hộ chung cư tại Iris Tower,0.03,50-70 m²,<4 tỷ,11.1604,106.6508
"Hà Nội, Thanh Trì, Căn hộ chung cư tại Greenera Southmark",46.87,6.0,10.0,Tây,Đông,1.0,1.0,Hợp đồng mua bán,Cơ bản,5.52,12,Hà Nội,Thanh Trì,Căn hộ chung cư tại Greenera Southmark,0.12,30-50 m²,4-6 tỷ,21.0285,105.8542
"Hưng Yên, Văn Giang, Căn hộ chung cư tại Aqua Bay Sky Residences",70.0,6.0,10.0,Đông - Nam,Tây - Bắc,2.0,2.0,Đã có sổ,Đầy đủ,4.2,20,Hưng Yên,Văn Giang,Căn hộ chung cư tại Aqua Bay Sky Residences,0.06,50-70 m²,4-6 tỷ,20.6464,106.0511
"Hồ Chí Minh, Quận 9, Căn hộ chung cư tại The Rainbow - Vinhomes Grand Park",47.0,6.0,10.0,Không xác định,Không xác định,1.0,1.0,Đã có sổ,Không xác định,2.2,17,Hồ Chí Minh,Quận 9,Căn hộ chung cư tại The Rainbow - Vinhomes Grand Park,0.05,30-50 m²,<4 tỷ,10.7769,106.7009
"Bình Định, Quy Nhơn, Căn hộ chung cư tại Altara Residences",61.0,6.0,10.0,Đông - Nam,Không xác định,2.0,2.0,Đã có sổ,Đầy đủ,1.7,20,Bình Định,Quy Nhơn,Căn hộ chung cư tại Altara Residences,0.03,50-70 m²,<4 tỷ,13.782,109.2194
"Hưng Yên, Văn Giang, Căn hộ chung cư tại The Parkland - Imperia Ocean City",58.0,6.0,10.0,Không xác định,Không xác định,2.0,2.0,Hợp đồng mua bán,Cơ bản,2.9,20,Hưng Yên,Văn Giang,Căn hộ chung cư tại The Parkland - Imperia Ocean City,0.05,50-70 m²,<4 tỷ,20.6464,106.0511
"Bình Định, Quy Nhơn, Căn hộ chung cư tại Ecolife Riverside",64.0,6.0,10.0,Tây - Bắc,Đông - Nam,2.0,2.0,Đã có sổ,Cơ bản,1.48,22,Bình Định,Quy Nhơn,Căn hộ chung cư tại Ecolife Riverside,0.02,50-70 m²,<4 tỷ,13.782,109.2194
"Đà Nẵng, Sơn Trà, Căn hộ chung cư tại The Legend City",71.7,6.0,10.0,Tây,Không xác định,2.0,2.0,Đã có sổ,Đầy đủ,8.48,23,Đà Nẵng,Sơn Trà,Căn hộ chung cư tại The Legend City,0.12,70-90 m²,8-10 tỷ,16.0544,108.2022
"Bình Dương, Dĩ An, Căn hộ chung cư tại Bcons Center City",55.0,6.0,10.0,Đông - Nam,Đông - Nam,2.0,2.0,Hợp đồng mua bán,Cơ bản,3.0,23,Bình Dương,Dĩ An,Căn hộ chung cư tại Bcons Center City,0.05,50-70 m²,<4 tỷ,11.1604,106.6508
"Bình Dương, Dĩ An, Căn hộ chung cư tại Bcons Center City",60.0,6.0,10.0,Đông - Nam,Đông - Nam,2.0,2.0,Hợp đồng mua bán,Cơ bản,3.5,23,Bình Dương,Dĩ An,Căn hộ chung cư tại Bcons Center City,0.06,50-70 m²,<4 tỷ,11.1604,106.6508
"Hồ Chí Minh, Tân Phú, Căn hộ chung cư tại Chung cư Khang Phú",77.0,6.0,10.0,Tây - Bắc,Đông - Nam,2.0,2.0,Đã có sổ,Đầy đủ,3.8,23,Hồ Chí Minh,Tân Phú,Căn hộ chung cư tại Chung cư Khang Phú,0.05,70-90 m²,<4 tỷ,10.7769,106.7009
"Thanh Hóa, Thanh Hóa, Căn hộ chung cư tại Vinhomes Star City",71.7,6.0,10.0,Tây - Bắc,Đông - Nam,2.0,2.0,Đã có sổ,Cơ bản,2.8,23,Thanh Hóa,Thanh Hóa,Căn hộ chung cư tại Vinhomes Star City,0.04,70-90 m²,<4 tỷ,19.8067,105.7852
"Hà Nội, Nam Từ Liêm, Căn hộ chung cư tại The Matrix One",115.0,6.0,10.0,Đông - Nam,Tây - Nam,3.0,2.0,Đã có sổ,Đầy đủ,0.14,23,Hà Nội,Nam Từ Liêm,Căn hộ chung cư tại The Matrix One,0.0,>90 m²,<4 tỷ,21.0285,105.8542
"Hà Nội, Long Biên, Căn hộ chung cư tại Khu đô thị Việt Hưng",40.0,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Không xác định,Đầy đủ,2.65,6,Hà Nội,Long Biên,Căn hộ chung cư tại Khu đô thị Việt Hưng,0.07,30-50 m²,<4 tỷ,21.0285,105.8542
"Hà Nội, Long Biên, Căn hộ chung cư tại Vinhomes Symphony Riverside",125.0,6.0,10.0,Tây - Bắc,Đông - Nam,3.0,2.0,Đã có sổ,Không xác định,16.0,23,Hà Nội,Long Biên,Căn hộ chung cư tại Vinhomes Symphony Riverside,0.13,>90 m²,>10 tỷ,21.0285,105.8542
"Kiên Giang, Phú Quốc, Căn hộ chung cư tại Sun Grand City Hillside Residence",62.8,6.0,10.0,Không xác định,Không xác định,2.0,2.0,Không xác định,Đầy đủ,4.65,23,Kiên Giang,Phú Quốc,Căn hộ chung cư tại Sun Grand City Hillside Residence,0.07,50-70 m²,4-6 tỷ,10.0125,105.0809
"Hưng Yên, Văn Giang, Căn hộ chung cư tại Sky Forest Residences Ecopark",111.0,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Hợp đồng mua bán,Không xác định,9.4,22,Hưng Yên,Văn Giang,Căn hộ chung cư tại Sky Forest Residences Ecopark,0.08,>90 m²,8-10 tỷ,20.6464,106.0511
"Đà Nẵng, Sơn Trà, Căn hộ chung cư tại Sun Symphony Residence",62.7,6.0,10.0,Tây - Nam,Tây - Nam,2.0,2.0,Hợp đồng mua bán,Không xác định,5.51,22,Đà Nẵng,Sơn Trà,Căn hộ chung cư tại Sun Symphony Residence,0.09,50-70 m²,4-6 tỷ,16.0544,108.2022
"Đà Nẵng, Sơn Trà, Căn hộ chung cư tại Sun Symphony Residence",30.1,6.0,10.0,Đông - Bắc,Đông - Bắc,3.0,1.0,Hợp đồng mua bán,Không xác định,2.6,10,Đà Nẵng,Sơn Trà,Căn hộ chung cư tại Sun Symphony Residence,0.09,30-50 m²,<4 tỷ,16.0544,108.2022
"Đà Nẵng, Sơn Trà, Căn hộ chung cư tại Sun Symphony Residence",311.0,6.0,10.0,Tây,Tây - Nam,3.0,3.0,Hợp đồng mua bán,Không xác định,24.0,22,Đà Nẵng,Sơn Trà,Căn hộ chung cư tại Sun Symphony Residence,0.08,>90 m²,>10 tỷ,16.0544,108.2022
"Đà Nẵng, Sơn Trà, Căn hộ chung cư tại Sun Symphony Residence",30.1,6.0,10.0,Đông - Bắc,Đông - Bắc,3.0,1.0,Hợp đồng mua bán,Không xác định,2.56,22,Đà Nẵng,Sơn Trà,Căn hộ chung cư tại Sun Symphony Residence,0.09,30-50 m²,<4 tỷ,16.0544,108.2022
"Hà Nội, Đan Phượng, Căn hộ chung cư tại Masteri Sky Quarter",67.4,6.0,10.0,Tây - Nam,Đông - Bắc,3.0,2.0,Hợp đồng mua bán,Không xác định,4.91,22,Hà Nội,Đan Phượng,Căn hộ chung cư tại Masteri Sky Quarter,0.07,50-70 m²,4-6 tỷ,21.0285,105.8542
"Hồ Chí Minh, Bình Tân, Căn hộ chung cư tại Ansana By Kita",60.0,6.0,10.0,Đông - Bắc,Đông - Bắc,2.0,1.0,Đã có sổ,Cơ bản,5.45,11,Hồ Chí Minh,Bình Tân,Căn hộ chung cư tại Ansana By Kita,0.09,50-70 m²,4-6 tỷ,10.7769,106.7009
"Bình Định, Quy Nhơn, Căn hộ chung cư tại Ecolife Riverside",68.0,6.0,10.0,Tây - Bắc,Không xác định,3.0,2.0,Đã có sổ,Không xác định,1.5,22,Bình Định,Quy Nhơn,Căn hộ chung cư tại Ecolife Riverside,0.02,50-70 m²,<4 tỷ,13.782,109.2194
"Bình Định, Quy Nhơn, Căn hộ chung cư tại Q1 Tower",45.0,6.0,10.0,Không xác định,Không xác định,1.0,1.0,Đã có sổ,Cơ bản,1.3,22,Bình Định,Quy Nhơn,Căn hộ chung cư tại Q1 Tower,0.03,30-50 m²,<4 tỷ,13.782,109.2194
"Bình Định, Phù Cát, Căn hộ chung cư tại The Ocean Suites Quy Nhơn",45.0,6.0,10.0,Không xác định,Không xác định,1.0,1.0,Hợp đồng mua bán,Không xác định,1.89,22,Bình Định,Phù Cát,Căn hộ chung cư tại The Ocean Suites Quy Nhơn,0.04,30-50 m²,<4 tỷ,13.782,109.2194
"Đà Nẵng, Cẩm Lệ, Căn hộ chung cư tại S-Light Tower",54.0,6.0,10.0,Đông - Bắc,Đông - Bắc,2.0,1.0,Hợp đồng mua bán,Cơ bản,3.4,22,Đà Nẵng,Cẩm Lệ,Căn hộ chung cư tại S-Light Tower,0.06,50-70 m²,<4 tỷ,16.0544,108.2022
"Hồ Chí Minh, Quận 7, Căn hộ chung cư tại Khu căn hộ An Hòa",54.7,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Đã có sổ,Không xác định,2.75,23,Hồ Chí Minh,Quận 7,Căn hộ chung cư tại Khu căn hộ An Hòa,0.05,50-70 m²,<4 tỷ,10.7769,106.7009
"Hồ Chí Minh, Quận 2, Căn hộ chung cư tại Gladia Heights",54.0,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Không xác định,Không xác định,0.08,23,Hồ Chí Minh,Quận 2,Căn hộ chung cư tại Gladia Heights,0.0,50-70 m²,<4 tỷ,10.7769,106.7009
"Hà Nội, Hoàng Mai, Căn hộ chung cư tại Sunshine Palace",65.0,6.0,10.0,Không xác định,Không xác định,1.0,2.0,Không xác định,Đầy đủ,2.85,23,Hà Nội,Hoàng Mai,Căn hộ chung cư tại Sunshine Palace,0.04,50-70 m²,<4 tỷ,21.0285,105.8542
"Hà Nội, Hoàng Mai, Căn hộ chung cư tại Sunshine Palace",65.0,6.0,10.0,Không xác định,Không xác định,3.0,2.0,Không xác định,Đầy đủ,2.9,23,Hà Nội,Hoàng Mai,Căn hộ chung cư tại Sunshine Palace,0.04,50-70 m²,<4 tỷ,21.0285,105.8542
"Hà Nội, Hoài Đức, Căn hộ chung cư tại Moonlight 2 - An Lạc Green Symphony",67.49,6.0,10.0,Đông - Nam,Đông - Nam,2.0,2.0,Không xác định,Cơ bản,5.4,23,Hà Nội,Hoài Đức,Căn hộ chung cư tại Moonlight 2 - An Lạc Green Symphony,0.08,50-70 m²,4-6 tỷ,21.0285,105.8542
"Bình Dương, Dĩ An, Căn hộ chung cư tại Bcons Center City",45.0,6.0,10.0,Đông - Nam,Đông - Nam,1.0,1.0,Hợp đồng mua bán,Cơ bản,2.7,23,Bình Dương,Dĩ An,Căn hộ chung cư tại Bcons Center City,0.06,30-50 m²,<4 tỷ,11.1604,106.6508
"Hà Nội, Hai Bà Trưng, Căn hộ chung cư tại đường Nguyễn Hiền",65.0,6.0,10.0,Không xác định,Không xác định,2.0,1.0,Đã có sổ,Không xác định,3.65,23,Hà Nội,Hai Bà Trưng,Căn hộ chung cư tại đường Nguyễn Hiền,0.06,50-70 m²,<4 tỷ,21.0285,105.8542
"Đà Nẵng, Sơn Trà, Căn hộ chung cư tại Sun Ponte Residence Đà Nẵng",52.0,6.0,10.0,Không xác định,Tây - Nam,1.0,1.0,Hợp đồng mua bán,Đầy đủ,6.0,23,Đà Nẵng,Sơn Trà,Căn hộ chung cư tại Sun Ponte Residence Đà Nẵng,0.12,50-70 m²,4-6 tỷ,16.0544,108.2022
"Quảng Ninh, Hạ Long, Căn hộ chung cư tại The Sapphire Residence",59.0,6.0,10.0,Đông - Bắc,Không xác định,2.0,1.0,Đã có sổ,Không xác định,2.8,23,Quảng Ninh,Hạ Long,Căn hộ chung cư tại The Sapphire Residence,0.05,50-70 m²,<4 tỷ,21.0069,107.2925
